State_Name,District_Name,Crop_Year,Season,Crop,Area (Hectares),Production (Metric Tonnes),Rainfall - Kharif (mm),Rainfall - Rabi (mm),Rainfall - Zaid (mm),Rainfall - Whole Year (mm),Latitude,Longitude,__source_file__
GUJARAT,BANAS KANTHA,1998,Whole Year,Garlic,100.0,300.0,574.05,4.74,91.43,670.22,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1998,Whole Year,Oilseeds total,234500.0,344500.0,574.05,4.74,91.43,670.22,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1998,Whole Year,Onion,100.0,2400.0,574.05,4.74,91.43,670.22,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1998,Whole Year,Potato,7800.0,220700.0,574.05,4.74,91.43,670.22,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1998,Whole Year,Pulses total,46200.0,17700.0,574.05,4.74,91.43,670.22,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1998,Whole Year,Sugarcane,100.0,5000.0,574.05,4.74,91.43,670.22,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1998,Whole Year,Tobacco,3600.0,8700.0,574.05,4.74,91.43,670.22,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Kharif,Arhar/Tur,4100.0,3300.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Kharif,Bajra,162000.0,19200.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Kharif,Castor seed,81100.0,184200.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Kharif,Cotton(lint),17700.0,11400.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Kharif,Groundnut,3400.0,1200.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Kharif,Jowar,1200.0,1600.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Kharif,Maize,6700.0,10000.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Kharif,Moong(Green Gram),13400.0,200.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Kharif,Moth,6100.0,0.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Kharif,Other Cereals & Millets,1700.0,400.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Kharif,Other Kharif pulses,4100.0,900.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Kharif,Sesamum,4000.0,100.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Kharif,Small millets,1700.0,400.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Kharif,Urad,1700.0,400.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Rabi,Gram,600.0,300.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Rabi,Rapeseed &Mustard,162300.0,145000.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Rabi,Wheat,49700.0,109600.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Summer,Bajra,67900.0,118400.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Summer,Groundnut,1000.0,1800.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Whole Year,Dry chillies,1500.0,1700.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Whole Year,Garlic,100.0,200.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Whole Year,Onion,100.0,3400.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Whole Year,Potato,7900.0,232800.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Whole Year,Sugarcane,100.0,5000.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,1999,Whole Year,Tobacco,3900.0,10300.0,299.88,1.42,93.29,394.59,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Kharif,Arhar/Tur,4400.0,1400.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Kharif,Bajra,199000.0,53600.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Kharif,Castor seed,126100.0,244200.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Kharif,Cotton(lint),22800.0,15500.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Kharif,Groundnut,1600.0,600.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Kharif,Jowar,2200.0,300.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Kharif,Maize,6200.0,9400.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Kharif,Moong(Green Gram),23700.0,4000.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Kharif,Moth,11800.0,1700.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Kharif,Other Cereals & Millets,1700.0,300.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Kharif,Other Kharif pulses,8700.0,2000.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Kharif,Sesamum,17800.0,4500.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Kharif,Small millets,1700.0,300.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Kharif,Urad,1100.0,300.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Rabi,Gram,400.0,200.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Rabi,Rapeseed &Mustard,105800.0,124000.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Rabi,Wheat,54700.0,138000.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Summer,Bajra,59400.0,111600.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Summer,Groundnut,400.0,800.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Whole Year,Dry chillies,1100.0,1300.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Whole Year,Garlic,100.0,300.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Whole Year,Guar seed,114000.0,25100.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Whole Year,Onion,300.0,5600.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Whole Year,Potato,15300.0,396400.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Whole Year,Sugarcane,100.0,3000.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2000,Whole Year,Tobacco,3000.0,5100.0,410.29,0.76,133.82,544.87,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Kharif,Arhar/Tur,3500.0,2200.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Kharif,Bajra,152700.0,103500.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Kharif,Castor seed,62200.0,147100.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Kharif,Cotton(lint),19100.0,17700.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Kharif,Groundnut,1800.0,2600.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Kharif,Jowar,27800.0,20900.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Kharif,Maize,9800.0,30600.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Kharif,Moong(Green Gram),28700.0,12800.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Kharif,Moth,12800.0,6000.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Kharif,Other Kharif pulses,5500.0,2700.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Kharif,Sesamum,27900.0,8000.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Kharif,Small millets,1200.0,300.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Kharif,Urad,3600.0,2000.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Rabi,Gram,800.0,400.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Rabi,Other  Rabi pulses,200.0,100.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Rabi,Rapeseed &Mustard,159400.0,193300.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Rabi,Wheat,71900.0,194200.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Summer,Bajra,64600.0,105500.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Summer,Groundnut,500.0,600.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Whole Year,Dry chillies,600.0,800.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Whole Year,Garlic,100.0,300.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Whole Year,Guar seed,114300.0,55800.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Whole Year,Onion,300.0,8800.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Whole Year,Potato,14300.0,438600.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2001,Whole Year,Tobacco,2500.0,4300.0,281.47,1.84,98.68,381.99,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Kharif,Arhar/Tur,3600.0,2300.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Kharif,Bajra,218600.0,35500.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Kharif,Castor seed,54100.0,69800.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Kharif,Cotton(lint),20400.0,18600.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Kharif,Groundnut,2300.0,1100.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Kharif,Jowar,1200.0,300.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Kharif,Maize,7800.0,6500.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Kharif,Moong(Green Gram),33400.0,4600.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Kharif,Moth,15100.0,2700.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Kharif,Other Kharif pulses,4700.0,1900.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Kharif,Sesamum,30600.0,4200.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Kharif,Small millets,1100.0,400.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Kharif,Urad,3600.0,1200.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Rabi,Gram,100.0,,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Rabi,Rapeseed &Mustard,108800.0,111300.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Rabi,Wheat,64300.0,136900.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Summer,Bajra,76800.0,109600.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Summer,Groundnut,200.0,300.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Whole Year,Dry chillies,400.0,500.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Whole Year,Garlic,100.0,300.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Whole Year,Guar seed,106700.0,34700.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Whole Year,Onion,200.0,5000.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Whole Year,Potato,16500.0,433100.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2002,Whole Year,Tobacco,1100.0,2900.0,169.3,14.24,87.59,271.13,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2003,Kharif,Arhar/Tur,1100.0,1000.0,623.11,5.77,84.2,713.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2003,Kharif,Bajra,197700.0,241000.0,623.11,5.77,84.2,713.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2003,Kharif,Castor seed,63800.0,132900.0,623.11,5.77,84.2,713.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2003,Kharif,Cotton(lint),4500.0,18000.0,623.11,5.77,84.2,713.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2003,Kharif,Groundnut,3300.0,7400.0,623.11,5.77,84.2,713.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2003,Kharif,Jowar,7800.0,6800.0,623.11,5.77,84.2,713.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2003,Kharif,Maize,9400.0,25700.0,623.11,5.77,84.2,713.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2003,Kharif,Moong(Green Gram),36200.0,26700.0,623.11,5.77,84.2,713.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2003,Kharif,Moth,11900.0,7500.0,623.11,5.77,84.2,713.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2003,Kharif,Sesamum,21000.0,10700.0,623.11,5.77,84.2,713.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2003,Kharif,Small millets,300.0,100.0,623.11,5.77,84.2,713.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2003,Kharif,Urad,3700.0,2500.0,623.11,5.77,84.2,713.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2003,Rabi,Gram,400.0,400.0,623.11,5.77,84.2,713.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2003,Rabi,Rapeseed &Mustard,161900.0,237800.0,623.11,5.77,84.2,713.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2003,Rabi,Wheat,48600.0,132000.0,623.11,5.77,84.2,713.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2003,Summer,Bajra,81100.0,165800.0,623.11,5.77,84.2,713.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2003,Summer,Groundnut,800.0,1300.0,623.11,5.77,84.2,713.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2003,Whole Year,Dry chillies,400.0,500.0,623.11,5.77,84.2,713.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2003,Whole Year,Guar seed,123400.0,112900.0,623.11,5.77,84.2,713.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2003,Whole Year,Potato,13000.0,364900.0,623.11,5.77,84.2,713.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2003,Whole Year,Tobacco,33100.0,69800.0,623.11,5.77,84.2,713.08,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Kharif,Arhar/Tur,1600.0,1500.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Kharif,Bajra,173000.0,108300.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Kharif,Castor seed,73500.0,125900.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Kharif,Cotton(lint),6100.0,25900.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Kharif,Groundnut,4700.0,4200.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Kharif,Jowar,700.0,700.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Kharif,Maize,8500.0,17000.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Kharif,Moong(Green Gram),34700.0,13700.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Kharif,Moth,13200.0,4900.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Kharif,Other Kharif pulses,6200.0,3400.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Kharif,Sesamum,30900.0,10000.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Kharif,Urad,3200.0,2000.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Rabi,Gram,700.0,500.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Rabi,Other Cereals & Millets,300.0,100.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Rabi,Rapeseed &Mustard,180100.0,249800.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Rabi,Small millets,300.0,100.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Rabi,Wheat,39000.0,94600.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Summer,Bajra,64900.0,131400.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Summer,Groundnut,500.0,900.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Whole Year,Dry chillies,100.0,100.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Whole Year,Guar seed,92300.0,85600.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Whole Year,Onion,100.0,3900.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2004,Whole Year,Potato,22500.0,678900.0,526.18,1.1,189.98,717.26,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2005,Kharif,Arhar/Tur,3600.0,3600.0,509.07,6.67,125.02,640.76,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2005,Kharif,Bajra,195000.0,133200.0,509.07,6.67,125.02,640.76,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2005,Kharif,Castor seed,81700.0,174300.0,509.07,6.67,125.02,640.76,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2005,Kharif,Cotton(lint),14600.0,58400.0,509.07,6.67,125.02,640.76,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2005,Kharif,Groundnut,17900.0,30900.0,509.07,6.67,125.02,640.76,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2005,Kharif,Jowar,7500.0,3700.0,509.07,6.67,125.02,640.76,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2005,Kharif,Maize,10400.0,24500.0,509.07,6.67,125.02,640.76,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2005,Kharif,Moong(Green Gram),30300.0,23200.0,509.07,6.67,125.02,640.76,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2005,Kharif,Moth,14900.0,7900.0,509.07,6.67,125.02,640.76,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2005,Kharif,Other Kharif pulses,4600.0,2200.0,509.07,6.67,125.02,640.76,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2005,Kharif,Sesamum,48200.0,16800.0,509.07,6.67,125.02,640.76,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2005,Kharif,Urad,2600.0,1900.0,509.07,6.67,125.02,640.76,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2005,Rabi,Gram,600.0,600.0,509.07,6.67,125.02,640.76,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2005,Rabi,Other Cereals & Millets,2900.0,3900.0,509.07,6.67,125.02,640.76,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2005,Rabi,Rapeseed &Mustard,186900.0,300800.0,509.07,6.67,125.02,640.76,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2005,Rabi,Wheat,46300.0,123100.0,509.07,6.67,125.02,640.76,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2005,Summer,Bajra,79700.0,180700.0,509.07,6.67,125.02,640.76,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2005,Summer,Groundnut,1600.0,2600.0,509.07,6.67,125.02,640.76,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2005,Whole Year,Dry chillies,200.0,200.0,509.07,6.67,125.02,640.76,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2005,Whole Year,Guar seed,87900.0,44000.0,509.07,6.67,125.02,640.76,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2005,Whole Year,Potato,21800.0,675600.0,509.07,6.67,125.02,640.76,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Kharif,Arhar/Tur,3300.0,2700.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Kharif,Bajra,193400.0,38400.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Kharif,Castor seed,59600.0,92500.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Kharif,Cotton(lint),16900.0,87400.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Kharif,Groundnut,21400.0,20400.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Kharif,Jowar,10700.0,3400.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Kharif,Maize,10700.0,16600.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Kharif,Moong(Green Gram),32300.0,5000.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Kharif,Moth,13200.0,2400.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Kharif,Other Kharif pulses,4600.0,2800.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Kharif,Sesamum,36500.0,2600.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Kharif,Urad,2900.0,1400.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Rabi,Gram,800.0,800.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Rabi,Other  Rabi pulses,400.0,300.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Rabi,Other Cereals & Millets,3000.0,3900.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Rabi,Rapeseed &Mustard,205700.0,289700.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Rabi,Wheat,68100.0,170500.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Summer,Bajra,81200.0,178100.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Summer,Groundnut,1000.0,1800.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Whole Year,Dry chillies,300.0,300.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Whole Year,Guar seed,71800.0,16900.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Whole Year,Onion,100.0,1800.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Whole Year,Potato,23300.0,494400.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2006,Whole Year,Tobacco,200.0,400.0,837.49,11.81,103.68,952.98,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2007,Kharif,Arhar/Tur,2800.0,2900.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2007,Kharif,Bajra,190100.0,174700.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2007,Kharif,Castor seed,60800.0,135300.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2007,Kharif,Cotton(lint),24800.0,87200.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2007,Kharif,Groundnut,20400.0,36400.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2007,Kharif,Maize,11600.0,31300.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2007,Kharif,Moong(Green Gram),40700.0,27000.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
GUJARAT,BANAS KANTHA,2007,Kharif,Moth,12500.0,9100.0,644.71,3.04,67.22,714.97,24.1719,72.4394,
