state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Kerala,Kottayam,Kuruppanthura,Ginger(Green),Green Ginger,FAQ,23/07/2025,7000,10000,9000
Kerala,Kottayam,Kuruppanthura,Tomato,Tomato,FAQ,23/07/2025,5400,6000,5500
Kerala,Kottayam,Mutholy  VFPCK,Banana,Palayamthodan,Medium,23/07/2025,1600,1800,1800
Kerala,Kottayam,Pala,Onion,Big,Non-FAQ,23/07/2025,5600,7000,6200
Kerala,Kottayam,Pala,Potato,Potato,FAQ,23/07/2025,3800,4000,3900
Kerala,Kottayam,Pala,Tomato,Tomato,FAQ,23/07/2025,4000,5600,4800
Kerala,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,23/07/2025,3000,4500,3500
Kerala,Kottayam,Pampady,Banana,Medium,Medium,23/07/2025,6000,7500,7000
Kerala,Kottayam,Pampady,Banana,Palayamthodan,Medium,23/07/2025,2500,3500,3000
Kerala,Kottayam,Pampady,Banana - Green,Banana - Green,FAQ,23/07/2025,6000,7000,6500
Kerala,Kottayam,Pampady,Cabbage,Other,FAQ,23/07/2025,4000,5000,4500
Kerala,Kottayam,Pampady,Colacasia,Other,FAQ,23/07/2025,4000,5000,4500
Kerala,Kottayam,Pampady,Ginger(Green),Green Ginger,FAQ,23/07/2025,10000,13000,12000
Kerala,Kottayam,Pampady,Pumpkin,Pumpkin,FAQ,23/07/2025,2000,3000,2500
Kerala,Kottayam,Pampady,Tapioca,Tapioca,FAQ,23/07/2025,2500,4000,3500
Kerala,Kottayam,Pampady,Tomato,Other,Non-FAQ,23/07/2025,3600,5100,5000
Kerala,Kottayam,Thalayolaparambu,Carrot,Carrot,FAQ,23/07/2025,6400,6700,6500
Kerala,Kottayam,Thalayolaparambu,Cucumbar(Kheera),Cucumbar,FAQ,23/07/2025,3700,4000,3800
Kerala,Kottayam,Thalayolaparambu,Onion,Onion,FAQ,23/07/2025,4500,5000,4700
Kerala,Kozhikode(Calicut),Kallachi,Ashgourd,Ashgourd,FAQ,23/07/2025,2000,2400,2200
Kerala,Kozhikode(Calicut),Kallachi,Banana,Palayamthodan,Medium,23/07/2025,3800,4200,4000
Kerala,Kozhikode(Calicut),Kallachi,Onion,Other,FAQ,23/07/2025,2000,2400,2200
Kerala,Kozhikode(Calicut),Kallachi,Snakeguard,Snakeguard,FAQ,23/07/2025,3800,4200,4000
Kerala,Kozhikode(Calicut),Mukkom,Amaranthus,Amaranthus,FAQ,23/07/2025,3200,3500,3300
Kerala,Kozhikode(Calicut),Mukkom,Bhindi(Ladies Finger),Bhindi,FAQ,23/07/2025,5600,6000,5800
Kerala,Kozhikode(Calicut),Mukkom,Bitter gourd,Bitter Gourd,FAQ,23/07/2025,6400,6800,6600
Kerala,Kozhikode(Calicut),Mukkom,Cucumbar(Kheera),Cucumbar,FAQ,23/07/2025,3300,3600,3500
Kerala,Kozhikode(Calicut),Mukkom,Ginger(Green),Green Ginger,FAQ,23/07/2025,8000,8400,8200
Kerala,Kozhikode(Calicut),Palayam,Bottle gourd,Other,FAQ,23/07/2025,3000,3000,3000
Kerala,Kozhikode(Calicut),Palayam,Carrot,Other,FAQ,23/07/2025,5400,5400,5400
Kerala,Kozhikode(Calicut),Palayam,Potato,Other,FAQ,23/07/2025,2200,2300,2200
Kerala,Kozhikode(Calicut),Palayam,Pumpkin,Other,FAQ,23/07/2025,1000,1000,1000
Kerala,Kozhikode(Calicut),Perambra,Ashgourd,Other,FAQ,23/07/2025,2200,2500,2500
Kerala,Kozhikode(Calicut),Quilandy,Amphophalus,Other,FAQ,23/07/2025,5800,6200,6000
Kerala,Kozhikode(Calicut),Quilandy,Ashgourd,Other,FAQ,23/07/2025,1700,1800,1700
Kerala,Kozhikode(Calicut),Quilandy,Bitter gourd,Other,FAQ,23/07/2025,4900,5200,5000
Kerala,Kozhikode(Calicut),Quilandy,French Beans (Frasbean),Other,FAQ,23/07/2025,4400,4600,4500
Kerala,Kozhikode(Calicut),Thamarassery,Bhindi(Ladies Finger),Other,FAQ,23/07/2025,4200,5000,4400
Kerala,Kozhikode(Calicut),Thamarassery,Bitter gourd,Other,FAQ,23/07/2025,4200,5200,4400
Kerala,Kozhikode(Calicut),Thamarassery,Cabbage,Other,FAQ,23/07/2025,1800,2600,2000
Kerala,Kozhikode(Calicut),Thamarassery,Cowpea(Veg),Other,FAQ,23/07/2025,4600,6000,4800
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Bitter gourd,Bitter Gourd,FAQ,23/07/2025,4000,4300,4300
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Brinjal,Brinjal,FAQ,23/07/2025,1700,2000,2000
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Carrot,Carrot,FAQ,23/07/2025,5400,5700,5700
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Cucumbar(Kheera),Cucumbar,FAQ,23/07/2025,2600,2900,2900
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),French Beans (Frasbean),French Beans (Frasbean),FAQ,23/07/2025,4000,4300,4300
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Pumpkin,Pumpkin,FAQ,23/07/2025,1000,1300,1300
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Snakeguard,Snakeguard,FAQ,23/07/2025,2800,3100,3100
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Tomato,Tomato,FAQ,23/07/2025,3600,3900,3900
Kerala,Malappuram,Kondotty,Ashgourd,Other,FAQ,23/07/2025,2400,2600,2500
Kerala,Malappuram,Kondotty,Beetroot,Other,FAQ,23/07/2025,2900,3100,3000
Kerala,Malappuram,Kondotty,Cluster beans,Other,FAQ,23/07/2025,3800,4000,3900
Kerala,Malappuram,Kondotty,Drumstick,Other,FAQ,23/07/2025,2900,3100,3000
Kerala,Malappuram,Kondotty,Garlic,Other,FAQ,23/07/2025,7900,8100,8000
Kerala,Malappuram,Kondotty,Ginger(Green),Other,FAQ,23/07/2025,5900,6100,6000
Kerala,Malappuram,Manjeri,Banana,Other,Large,23/07/2025,3700,3800,3750
Kerala,Malappuram,Manjeri,Banana - Green,Banana - Green,FAQ,23/07/2025,3300,3400,3350
Kerala,Malappuram,Manjeri,Bitter gourd,Other,FAQ,23/07/2025,4900,5000,4950
Kerala,Malappuram,Manjeri,Elephant Yam (Suran),Other,FAQ,23/07/2025,5500,5600,5550
Kerala,Malappuram,Manjeri,Garlic,Average,FAQ,23/07/2025,9900,10000,9950
Kerala,Malappuram,Moothedam  VFPCK,Banana,Nendra Bale,Large,23/07/2025,3300,3500,3400
Kerala,Malappuram,Moothedam  VFPCK,Banana,Nendra Bale,Small,23/07/2025,1400,1600,1500
Kerala,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,23/07/2025,5500,5500,5500
Kerala,Malappuram,Thirurrangadi,Ashgourd,Ashgourd,FAQ,23/07/2025,2500,2500,2500
Kerala,Malappuram,Thirurrangadi,Onion,Other,FAQ,23/07/2025,2300,2300,2300
Kerala,Malappuram,Thirurrangadi,Tapioca,Other,FAQ,23/07/2025,1400,1500,1500
Kerala,Palakad,AGALI VFPCK,Banana,Nendra Bale,Large,23/07/2025,3500,3700,3600
Kerala,Palakad,Kizhakkancheri VFPCK,Banana,Nendra Bale,Large,23/07/2025,4000,4000,4000
Kerala,Palakad,Koduvayoor,Banana - Green,Other,FAQ,23/07/2025,2800,3200,3000
Kerala,Palakad,Koduvayoor,Beetroot,Other,FAQ,23/07/2025,3200,3600,3400
Kerala,Palakad,Koduvayoor,Bhindi(Ladies Finger),Other,FAQ,23/07/2025,2400,2800,2600
Kerala,Palakad,Koduvayoor,Bottle gourd,Other,FAQ,23/07/2025,2600,3000,2800
Kerala,Palakad,Koduvayoor,Brinjal,Other,FAQ,23/07/2025,3200,3600,3400
Kerala,Palakad,Koduvayoor,Drumstick,Other,FAQ,23/07/2025,5300,5700,5500
Kerala,Palakad,Palakkad,Banana,Poovan,Medium,23/07/2025,7000,8000,7600
Kerala,Palakad,Palakkad,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,23/07/2025,8000,9000,8600
Kerala,Palakad,Palakkad,Capsicum,Capsicum,FAQ,23/07/2025,8000,9000,8600
Kerala,Palakad,Palakkad,Cauliflower,Cauliflower,FAQ,23/07/2025,4300,5000,4700
Kerala,Palakad,Palakkad,Drumstick,Drumstick,FAQ,23/07/2025,2500,3500,3100
Kerala,Palakad,Palakkad,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,23/07/2025,3500,4000,3800
Kerala,Palakad,Palakkad,Onion,Big,FAQ,23/07/2025,2300,3000,2700
Kerala,Palakad,Palakkad,Sweet Potato,Sweet Potato,FAQ,23/07/2025,2200,3000,2700
Kerala,Palakad,Pattambi,Ashgourd,Other,FAQ,23/07/2025,1400,1600,1500
Kerala,Palakad,Pattambi,Bottle gourd,Other,FAQ,23/07/2025,2000,2500,2200
Kerala,Palakad,Pattambi,Cauliflower,Other,FAQ,23/07/2025,3500,4000,3800
Kerala,Palakad,Pattambi,Cowpea(Veg),Cowpea (Veg),FAQ,23/07/2025,4000,4500,4200
Kerala,Palakad,Pattambi,Ginger(Green),Green Ginger,FAQ,23/07/2025,5000,6000,5500
Kerala,Palakad,Pattambi,Lemon,Other,FAQ,23/07/2025,4500,5000,4800
Kerala,Palakad,Pattambi,Tomato,Other,FAQ,23/07/2025,3200,3500,3300
Kerala,Pathanamthitta,KODUMON VFPCK,Banana,Nendra Bale,Medium,23/07/2025,5500,8500,7000
Kerala,Pathanamthitta,Kuttoor,Banana,Nendra Bale,Large,23/07/2025,8600,9000,8800
Kerala,Pathanamthitta,Kuttoor,Brinjal,Brinjal,FAQ,23/07/2025,4600,5000,4800
Kerala,Pathanamthitta,Kuttoor,Coconut Seed,Other,FAQ,23/07/2025,8100,8500,8300
Kerala,Pathanamthitta,Kuttoor,Cowpea(Veg),Cowpea (Veg),FAQ,23/07/2025,7600,8000,7800
Kerala,Pathanamthitta,Kuttoor,Tapioca,Other,FAQ,23/07/2025,4100,4500,4300
Kerala,Thirssur,Chavakkad,Banana - Green,Other,FAQ,23/07/2025,4400,5200,5200
Kerala,Thirssur,Chavakkad,Green Chilli,Other,FAQ,23/07/2025,6000,8000,8000
Kerala,Thirssur,Chavakkad,Pineapple,Pine Apple,Large,23/07/2025,5500,6500,6500
Kerala,Thirssur,Chavakkad,Pumpkin,Other,FAQ,23/07/2025,2800,3600,3600
Kerala,Thirssur,Nooluvally  VFPCK,Banana,Poovan,Medium,23/07/2025,3000,4500,3508
Kerala,Thirssur,Pariyaram VFPCK,Egg,Egg,FAQ,23/07/2025,9,9,9
Kerala,Thirssur,Wadakkanchery,Banana - Green,Banana - Green,FAQ,23/07/2025,5000,5500,5500
Kerala,Thirssur,Wadakkanchery,Tomato,Tomato,FAQ,23/07/2025,4400,4600,4600
Kerala,Thiruvananthapuram,Chala,Apple,Other,Medium,23/07/2025,22000,22000,22000
Kerala,Thiruvananthapuram,Chala,Banana,Red Banana,Medium,23/07/2025,5000,5200,5000
Kerala,Thiruvananthapuram,Chala,Banana,Robusta,Medium,23/07/2025,3300,3300,3300
Kerala,Thiruvananthapuram,Chala,Beetroot,Other,FAQ,23/07/2025,6000,6100,6000
Kerala,Thiruvananthapuram,Chala,Bhindi(Ladies Finger),Other,FAQ,23/07/2025,6500,6600,6500
Kerala,Thiruvananthapuram,Chala,Capsicum,Capsicum,FAQ,23/07/2025,8100,8200,8100
Kerala,Thiruvananthapuram,Chala,Carrot,Other,FAQ,23/07/2025,7000,7200,7000
Kerala,Thiruvananthapuram,Chala,Drumstick,Other,FAQ,23/07/2025,2800,3000,2800
Kerala,Thiruvananthapuram,Chala,Elephant Yam (Suran),Other,FAQ,23/07/2025,5600,5700,5600
Kerala,Thiruvananthapuram,Chala,Grapes,Green,Large,23/07/2025,12000,12000,12000
Kerala,Thiruvananthapuram,Chala,Green Chilli,Other,FAQ,23/07/2025,7900,8000,7900
Kerala,Thiruvananthapuram,Chala,Potato,Other,FAQ,23/07/2025,3400,3600,3500
Kerala,Thiruvananthapuram,Chala,Tomato,Other,FAQ,23/07/2025,4500,4500,4500
Kerala,Thiruvananthapuram,Kovilnada  VFPCK,Banana,Palayamthodan,Large,23/07/2025,2800,3000,2900
Kerala,Thiruvananthapuram,Kovilnada  VFPCK,Banana,Rasakathai,Large,23/07/2025,4800,5000,4900
Kerala,Thiruvananthapuram,Neyyatinkara,Beetroot,Beetroot,FAQ,23/07/2025,5400,6000,5600
Kerala,Thiruvananthapuram,Neyyatinkara,Duster Beans,Other,FAQ,23/07/2025,5400,6000,5600
Kerala,Thiruvananthapuram,Neyyatinkara,Ginger(Green),Green Ginger,FAQ,23/07/2025,5000,10000,8000
Kerala,Thiruvananthapuram,Neyyatinkara,Green Chilli,Green Chilly,FAQ,23/07/2025,5000,10000,7000
Kerala,Thiruvananthapuram,Neyyatinkara,Snakeguard,Other,FAQ,23/07/2025,4500,5000,4700
Kerala,Thiruvananthapuram,PAPPANCHANI VFPCK,Cowpea(Veg),Bean Barbati,FAQ,23/07/2025,98,100,99
Kerala,Thiruvananthapuram,Parassala,Banana,Nendra Bale,Medium,23/07/2025,5800,6200,5800
Kerala,Thiruvananthapuram,Parassala,Green Chilli,Green Chilly,FAQ,23/07/2025,7500,8000,7500
Kerala,Thiruvananthapuram,Parassala VFPCK,Banana,Nendra Bale,Large,23/07/2025,5500,5700,5600
Kerala,Wayanad,Kalpetta,Ashgourd,Other,FAQ,23/07/2025,800,900,900
Kerala,Wayanad,Kalpetta,Banana - Green,Other,FAQ,23/07/2025,2200,2300,2300
Kerala,Wayanad,Kalpetta,Bhindi(Ladies Finger),Other,FAQ,23/07/2025,2300,2400,2400
Kerala,Wayanad,Kalpetta,Black pepper,Other,FAQ,23/07/2025,65000,66000,66000
Kerala,Wayanad,Kalpetta,Ginger(Green),Green Ginger,FAQ,23/07/2025,1900,2000,2000
Kerala,Wayanad,Kalpetta,Snakeguard,Other,FAQ,23/07/2025,2200,2300,2300
Kerala,Wayanad,Manathavady,Cowpea(Veg),Cowpea (Veg),FAQ,23/07/2025,2600,2700,2700
Kerala,Alappuzha,Aroor,Banana,Nendra Bale,Medium,23/07/2025,5500,5700,5600
Kerala,Alappuzha,Aroor,Banana - Green,Banana - Green,FAQ,23/07/2025,5000,5200,5100
Kerala,Alappuzha,Aroor,Bitter gourd,Other,FAQ,23/07/2025,6000,6200,6100
Kerala,Alappuzha,Aroor,Onion,Big,FAQ,23/07/2025,2500,2700,2600
Kerala,Alappuzha,Aroor,Onion,Small,FAQ,23/07/2025,8000,8200,8100
Kerala,Alappuzha,Aroor,Pumpkin,Other,FAQ,23/07/2025,2800,3000,2900
Kerala,Alappuzha,Aroor,Tomato,Other,FAQ,23/07/2025,3800,4000,3900
Kerala,Alappuzha,Chengannur,Amphophalus,Other,FAQ,23/07/2025,5900,6200,6000
Kerala,Alappuzha,Chengannur,Cabbage,Other,FAQ,23/07/2025,2800,3100,3000
Kerala,Alappuzha,Chengannur,Capsicum,Other,FAQ,23/07/2025,0,0,10000
Kerala,Alappuzha,Chengannur,Cauliflower,Other,FAQ,23/07/2025,0,0,6000
Kerala,Alappuzha,Chengannur,Cowpea(Veg),Cowpea (Veg),FAQ,23/07/2025,4800,5100,5000
Kerala,Alappuzha,Chengannur,Garlic,Other,FAQ,23/07/2025,0,0,12000
Kerala,Alappuzha,Chengannur,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,23/07/2025,5900,6200,6000
Kerala,Alappuzha,Chengannur,Potato,Potato,FAQ,23/07/2025,3300,3600,3400
Kerala,Alappuzha,Harippad,Beetroot,Other,FAQ,23/07/2025,4000,4500,4000
Kerala,Alappuzha,Harippad,Capsicum,Other,FAQ,23/07/2025,8000,8600,8000
Kerala,Alappuzha,Harippad,Cowpea(Veg),Other,FAQ,23/07/2025,4000,4500,4000
Kerala,Alappuzha,Harippad,Green Chilli,Other,FAQ,23/07/2025,4000,4500,4000
Kerala,Alappuzha,Harippad,Mango,Other,Medium,23/07/2025,5000,5500,5000
Kerala,Alappuzha,Kayamkulam,Cucumbar(Kheera),Other,FAQ,23/07/2025,2500,2700,2600
Kerala,Alappuzha,Kayamkulam,Green Chilli,Other,FAQ,23/07/2025,4400,4600,4500
Kerala,Alappuzha,Mannar,Banana - Green,Other,FAQ,23/07/2025,5500,5700,5600
Kerala,Alappuzha,Mannar,Colacasia,Other,FAQ,23/07/2025,7200,7300,7200
Kerala,Alappuzha,Mannar,Cucumbar(Kheera),Cucumbar,FAQ,23/07/2025,2000,2200,2100
Kerala,Ernakulam,Angamaly,Bitter gourd,Bitter Gourd,FAQ,23/07/2025,4200,5500,5000
Kerala,Ernakulam,Angamaly,Bottle gourd,Bottle Gourd,FAQ,23/07/2025,3000,4000,3500
Kerala,Ernakulam,Keezhampara VFPCK,Pineapple,Other,Large,23/07/2025,3000,3400,3100
Kerala,Ernakulam,Malayattoor  VFPCK,Banana,Poovan,Large,23/07/2025,0,0,5600
Kerala,Ernakulam,Nedungapra  VFPCK,Banana,Nendra Bale,Large,23/07/2025,4000,4500,4200
Kerala,Ernakulam,North Paravur,Amphophalus,Amphophalus,FAQ,23/07/2025,6500,7000,6800
Kerala,Ernakulam,North Paravur,Banana - Green,Banana - Green,FAQ,23/07/2025,3300,4000,3800
Kerala,Ernakulam,North Paravur,Brinjal,Arkasheela Mattigulla,FAQ,23/07/2025,3500,4500,4000
Kerala,Ernakulam,North Paravur,Capsicum,Capsicum,FAQ,23/07/2025,8000,9000,8500
Kerala,Ernakulam,North Paravur,Coconut,Big,FAQ,23/07/2025,7800,8800,8200
Kerala,Ernakulam,North Paravur,Colacasia,Colacasia,FAQ,23/07/2025,5000,6000,5500
Kerala,Ernakulam,North Paravur,French Beans (Frasbean),French Beans (Frasbean),FAQ,23/07/2025,4000,5000,4500
Kerala,Ernakulam,North Paravur,Green Chilli,Green Chilly,FAQ,23/07/2025,7000,8000,7500
Kerala,Ernakulam,North Paravur,Lemon,Lemon,FAQ,23/07/2025,5000,6000,5500
Kerala,Ernakulam,North Paravur,Ridgeguard(Tori),Other,FAQ,23/07/2025,6000,7000,6500
Kerala,Ernakulam,North Paravur,Tapioca,Other,FAQ,23/07/2025,3000,4000,3500
Kerala,Ernakulam,North Paravur,Tomato,Deshi,FAQ,23/07/2025,2800,3500,3000
Kerala,Ernakulam,Perumbavoor,Beetroot,Beetroot,FAQ,23/07/2025,2800,3800,3200
Kerala,Ernakulam,Perumbavoor,Bitter gourd,Bitter Gourd,FAQ,23/07/2025,4000,5000,4500
Kerala,Ernakulam,Perumbavoor,Field Pea,Field Pea,FAQ,23/07/2025,2800,3800,3200
Kerala,Ernakulam,Perumbavoor,Ginger(Dry),Dry,FAQ,23/07/2025,31000,32000,31500
Kerala,Ernakulam,Perumbavoor,Indian Beans (Seam),Indian Beans (Seam),FAQ,23/07/2025,6000,7000,6500
Kerala,Ernakulam,Perumbavoor,Pineapple,Pine Apple,Medium,23/07/2025,4500,5500,5000
Kerala,Ernakulam,Perumbavoor,Snakeguard,Snakeguard,FAQ,23/07/2025,2600,3600,3000
Kerala,Ernakulam,Thrippunithura,Amphophalus,Amphophalus,FAQ,23/07/2025,7000,8000,7200
Kerala,Ernakulam,Thrippunithura,Beetroot,Beetroot,FAQ,23/07/2025,6000,7000,6200
Kerala,Ernakulam,Thrippunithura,Green Chilli,Green Chilly,FAQ,23/07/2025,9000,12000,10000
Kerala,Ernakulam,Thrippunithura,Leafy Vegetable,Other,FAQ,23/07/2025,5000,8000,5500
Kerala,Ernakulam,Thrippunithura,Lemon,Other,FAQ,23/07/2025,6000,7000,6200
Kerala,Ernakulam,Thrippunithura,Little gourd (Kundru),Other,FAQ,23/07/2025,5000,6000,5200
Kerala,Ernakulam,Thrippunithura,Onion,Big,FAQ,23/07/2025,2400,3000,2400
Kerala,Ernakulam,Thrippunithura,Pineapple,Pine Apple,Medium,23/07/2025,6000,7600,6200
Kerala,Ernakulam,Thrippunithura,Snakeguard,Snakeguard,FAQ,23/07/2025,5000,5800,5200
Kerala,Ernakulam,Thrippunithura,Tomato,Tomato,FAQ,23/07/2025,5000,5500,5200
Kerala,Idukki,Adimali,Apple,Apple,Large,23/07/2025,26000,26000,26000
Kerala,Idukki,Adimali,Beetroot,Beetroot,FAQ,23/07/2025,6000,6000,6000
Kerala,Idukki,Adimali,Carrot,Carrot,FAQ,23/07/2025,8000,8000,8000
Kerala,Idukki,Adimali,Coconut,Big,FAQ,23/07/2025,9000,9000,9000
Kerala,Idukki,Adimali,Cucumbar(Kheera),Cucumbar,FAQ,23/07/2025,5000,5000,5000
Kerala,Idukki,Adimali,Mango,Other,Large,23/07/2025,6000,6000,6000
Kerala,Idukki,Adimali,Snakeguard,Snakeguard,FAQ,23/07/2025,5000,5000,5000
Kerala,Idukki,Adimali,Tapioca,Tapioca,FAQ,23/07/2025,3500,3500,3500
Kerala,Idukki,Adimali,Tomato,Hybrid,FAQ,23/07/2025,5000,5000,5000
Kerala,Idukki,Vandiperiyar,Banana,Robusta,Large,23/07/2025,4800,5000,5000
Kerala,Idukki,Vandiperiyar,Beetroot,Other,FAQ,23/07/2025,4200,4400,4400
Kerala,Idukki,Vandiperiyar,Bitter gourd,Other,FAQ,23/07/2025,3800,4000,3800
Kerala,Idukki,Vandiperiyar,Brinjal,Other,FAQ,23/07/2025,4500,4800,4800
Kerala,Idukki,Vandiperiyar,Onion,Big,FAQ,23/07/2025,2800,3000,2800
Kerala,Idukki,Vandiperiyar,Pumpkin,Other,FAQ,23/07/2025,3500,3600,3600
Kerala,Kannur,Kannur,Banana - Green,Other,FAQ,23/07/2025,4500,4700,4600
Kerala,Kannur,Payyannur,Banana,Other,Small,23/07/2025,4500,4700,4600
Kerala,Kannur,Payyannur,Copra,other,FAQ,23/07/2025,23000,23200,23100
Kerala,Kannur,Thalasserry,Banana,Other,Small,23/07/2025,6200,6400,6300
Kerala,Kannur,Thalasserry,Potato,Other,FAQ,23/07/2025,2400,2600,2500
Kerala,Kannur,Thalasserry,Tomato,Other,FAQ,23/07/2025,2400,2600,2500
Kerala,Kasargod,Kanjangadu,Banana,Other,Small,23/07/2025,6800,7400,7000
Kerala,Kasargod,Kanjangadu,Cauliflower,Cauliflower,FAQ,23/07/2025,3800,4400,4000
Kerala,Kasargod,Kanjangadu,Onion,Big,FAQ,23/07/2025,2100,2600,2300
Kerala,Kasargod,Kanjangadu,Tomato,Tomato,FAQ,23/07/2025,2200,2800,2400
Kerala,Kasargod,Manjeswaram,Carrot,Carrot,FAQ,23/07/2025,5000,6000,5500
Kerala,Kasargod,Manjeswaram,Copra,Copra,FAQ,23/07/2025,19000,20000,19500
Kerala,Kasargod,Manjeswaram,Drumstick,Drumstick,FAQ,23/07/2025,10000,12000,11000
Kerala,Kasargod,Manjeswaram,Green Chilli,Green Chilly,FAQ,23/07/2025,5000,6000,5500
Kerala,Kasargod,Manjeswaram,Long Melon(Kakri),Other,FAQ,23/07/2025,8000,10000,9000
Kerala,Kasargod,Manjeswaram,Pepper garbled,Other,FAQ,23/07/2025,65000,66000,65500
Kerala,Kasargod,Manjeswaram,Sweet Potato,Sweet Potato,FAQ,23/07/2025,5000,6000,5500
Kerala,Kasargod,Pullur Periya  VFPCK,Banana,Nendra Bale,Large,23/07/2025,5000,5000,5000
Kerala,Kasargod,Pullur Periya  VFPCK,Banana,Nendra Bale,Medium,23/07/2025,3500,3500,3500
Kerala,Kasargod,Pullur Periya  VFPCK,Cowpea(Veg),Cowpea (Veg),FAQ,23/07/2025,5000,5000,5000
Kerala,Kasargod,Pullur Periya  VFPCK,Cucumbar(Kheera),Cucumbar,FAQ,23/07/2025,7000,7000,7000
Kerala,Kollam,Anchal,Banana,Robusta,Medium,23/07/2025,4500,4700,4600
Kerala,Kollam,Anchal,Bitter gourd,Bitter Gourd,FAQ,23/07/2025,7500,7700,7600
Kerala,Kollam,Anchal,Cucumbar(Kheera),Other,FAQ,23/07/2025,1800,2000,1900
Kerala,Kollam,Anchal,Tapioca,Other,FAQ,23/07/2025,2500,2700,2600
Kerala,Kollam,Kadakkal  VFPCK,Banana,Poovan,Large,23/07/2025,3000,5000,4100
Kerala,Kollam,Kottarakkara,Cabbage,Other,FAQ,23/07/2025,5000,5500,5500
Kerala,Kollam,Kottarakkara,Ginger(Green),Other,FAQ,23/07/2025,6000,7000,6500
Kerala,Kollam,Kottarakkara,Mango,Other,Medium,23/07/2025,4000,5000,4500
Kerala,Kollam,Kottarakkara,Potato,Other,FAQ,23/07/2025,3500,4500,4000
Kerala,Kollam,Kottarakkara,Tapioca,Other,FAQ,23/07/2025,4500,5000,5000
Kerala,Kottayam,Athirampuzha,Banana - Green,Banana - Green,FAQ,23/07/2025,3600,3800,3700
Kerala,Kottayam,Athirampuzha,Cabbage,Cabbage,FAQ,23/07/2025,3500,3700,3600
Kerala,Kottayam,Athirampuzha,Cauliflower,Cauliflower,FAQ,23/07/2025,4800,5000,4900
Kerala,Kottayam,Athirampuzha,Coconut,Other,FAQ,23/07/2025,7900,8100,8000
Kerala,Kottayam,Athirampuzha,Ginger(Green),Green Ginger,FAQ,23/07/2025,6800,7000,6900
Kerala,Kottayam,Athirampuzha,Green Chilli,Green Chilly,FAQ,23/07/2025,7400,7600,7500
Kerala,Kottayam,Athirampuzha,Little gourd (Kundru),Other,FAQ,23/07/2025,3800,4000,3900
Kerala,Kottayam,Athirampuzha,Potato,Potato,FAQ,23/07/2025,3200,3400,3300
Kerala,Kottayam,Athirampuzha,Tomato,Tomato,FAQ,23/07/2025,4400,4600,4500
Kerala,Kottayam,Ettumanoor,Banana,Banana - Ripe,Large,23/07/2025,5200,5600,5400
Kerala,Kottayam,Ettumanoor,Beetroot,Other,FAQ,23/07/2025,3000,3400,3200
Kerala,Kottayam,Ettumanoor,Elephant Yam (Suran),Other,FAQ,23/07/2025,5500,5900,5700
Kerala,Kottayam,Ettumanoor,Potato,Potato,FAQ,23/07/2025,3200,3400,3300
Kerala,Kottayam,Ettumanoor,Snakeguard,Snakeguard,FAQ,23/07/2025,3800,4200,4000
Kerala,Kottayam,Kuruppanthura,Banana - Green,Banana - Green,FAQ,23/07/2025,5000,6000,5000
Kerala,Kottayam,Kuruppanthura,Beetroot,Beetroot,FAQ,23/07/2025,4000,5000,5000
Kerala,Kottayam,Kuruppanthura,Bitter gourd,Bitter Gourd,FAQ,23/07/2025,5400,6000,6000
Kerala,Kottayam,Kuruppanthura,Snakeguard,Snakeguard,FAQ,23/07/2025,4000,5000,4800
Kerala,Kottayam,Pala,Beetroot,Beetroot,FAQ,23/07/2025,5500,6600,6000
Kerala,Kottayam,Pala,Little gourd (Kundru),Other,FAQ,23/07/2025,3500,5000,4200
Kerala,Kottayam,Pala,Snakeguard,Snakeguard,FAQ,23/07/2025,4400,5600,5000
Kerala,Kottayam,Pampady,Banana,Robusta,Medium,23/07/2025,3500,4500,4000
Kerala,Kottayam,Pampady,Bhindi(Ladies Finger),Bhindi,FAQ,23/07/2025,4700,6000,5000
Kerala,Kottayam,Pampady,Mango (Raw-Ripe),Other,FAQ,23/07/2025,3500,5000,4500
Kerala,Kottayam,Pampady,Snakeguard,Other,FAQ,23/07/2025,2500,3500,3000
Kerala,Kottayam,Thalayolaparambu,Banana,Palayamthodan,Medium,23/07/2025,2400,2800,2600
Kerala,Kottayam,Thalayolaparambu,Elephant Yam (Suran),Other,FAQ,23/07/2025,5200,5500,5300
Kerala,Kottayam,Thalayolaparambu,Little gourd (Kundru),Other,FAQ,23/07/2025,3300,3700,3400
Kerala,Kottayam,Thalayolaparambu,Tapioca,Tapioca,FAQ,23/07/2025,2500,2800,2600
